mode,year,month,start_station_id,start_station_name,start_trips,end_trips,station_lat,station_lng,touchpoints,trips
jc,2020,6,3210,Pershing Field,403,375,40.742677141,-74.051788633,778,778
jc,2020,6,3211,Newark Ave,896,914,40.72152515,-74.046304543,1810,1810
jc,2020,6,3212,Christ Hospital,171,155,40.734785818,-74.050443636,326,326
jc,2020,6,3213,Van Vorst Park,801,815,40.71848892,-74.047726625,1616,1616
jc,2020,6,3214,Essex Light Rail,428,432,40.7127742,-74.0364857,860,860
jc,2020,6,3220,5 Corners Library,221,172,40.73496102000952,-74.0595030784607,393,393
jc,2020,6,3225,Baldwin at Montgomery,546,524,40.7236589,-74.0641943,1070,1070
jc,2020,6,3267,Morris Canal,1006,1010,40.7124188237569,-74.03852552175522,2016,2016
jc,2020,6,3268,Lafayette Park,361,388,40.71346382669195,-74.06285852193832,749,749
jc,2020,6,3269,Brunswick & 6th,409,418,40.726011729646245,-74.05038893222809,827,827
jc,2020,6,3270,Jersey & 6th St,484,492,40.72528910781132,-74.04557168483734,976,976
jc,2020,6,3272,Jersey & 3rd,632,633,40.72333158646436,-74.04595255851744,1265,1265
jc,2020,6,3273,Manila & 1st,521,521,40.72165072487999,-74.04288411140442,1042,1042
jc,2020,6,3275,Columbus Drive,796,793,40.71835519823214,-74.03891444206238,1589,1589
jc,2020,6,3276,Marin Light Rail,1459,1490,40.71458403535893,-74.04281705617905,2949,2949
jc,2020,6,3277,Communipaw & Berry Lane,262,277,40.71435836870427,-74.06661093235016,539,539
jc,2020,6,3278,Monmouth and 6th,321,320,40.72568548362901,-74.04879033565521,641,641
jc,2020,6,3279,Dixon Mills,350,365,40.721630142638354,-74.04996782541275,715,715
jc,2020,6,3280,Astor Place,373,379,40.71928220070702,-74.07126188278198,752,752
jc,2020,6,3281,Leonard Gordon Park,176,163,40.74590996631558,-74.0572714805603,339,339
jc,2020,6,3481,York St,377,379,40.71649,-74.04105,756,756
jc,2020,6,3483,Montgomery St,402,403,40.71942,-74.05099,805,805
jc,2020,6,3638,Washington St,933,933,40.7242941,-74.0354826,1866,1866
jc,2020,6,3639,Harborside,1481,1494,40.7192517,-74.034234,2975,2975
jc,2020,6,3640,Journal Square,199,171,40.73367,-74.0625,370,370
jc,2020,6,3677,Glenwood Ave,240,217,40.72755146730012,-74.07106071710587,457,457
jc,2020,6,3678,Fairmount Ave,279,263,40.72572613742557,-74.07195925712585,542,542
jc,2020,6,3679,Bergen Ave,309,311,40.722103786686034,-74.07145500183105,620,620
jc,2020,6,3681,Grand St,632,645,40.71517767732029,-74.03768330812454,1277,1277
jc,2020,6,3791,Hoboken Ave at Monmouth St,641,640,40.73520838045357,-74.04696375131607,1281,1281
jc,2020,6,3792,Columbus Dr at Exchange Pl,1589,1607,40.71687,-74.03281,3196,3196
jc,2020,7,3184,Paulus Hook,1069,1078,40.7141454,-74.0335519,2147,2147
jc,2020,7,3185,City Hall,1101,1176,40.7177325,-74.043845,2277,2277
jc,2020,7,3186,Grove St PATH,2208,2450,40.71958611647166,-74.04311746358871,4658,4658
jc,2020,7,3187,Warren St,1029,1037,40.7211236,-74.03805095,2066,2066
jc,2020,7,3192,Liberty Light Rail,2322,2346,40.7112423,-74.0557013,4668,4668
jc,2020,7,3194,McGinley Square,582,400,40.7253399253558,-74.06762212514877,982,982
jc,2020,7,3195,Sip Ave,1433,1262,40.73089709786179,-74.06391263008118,2695,2695
jc,2020,7,3196,Riverview Park,199,198,40.7443187,-74.0439909,397,397
jc,2020,7,3198,Heights Elevator,367,357,40.74871594538023,-74.04044330120087,724,724
jc,2020,7,3199,Newport Pkwy,2679,2694,40.7287448,-74.0321082,5373,5373
jc,2020,7,3201,Dey St,175,172,40.737711,-74.066921,347,347
jc,2020,7,3202,Newport PATH,1417,1418,40.7272235,-74.0337589,2835,2835
jc,2020,7,3203,Hamilton Park,1761,1776,40.727595966,-74.044247311,3537,3537
jc,2020,7,3205,JC Medical Center,1397,1427,40.71653978099194,-74.0496379137039,2824,2824
jc,2020,7,3206,Hilltop,364,300,40.7311689,-74.0575736,664,664
jc,2020,7,3207,Oakland Ave,297,200,40.7376037,-74.0524783,497,497
jc,2020,7,3209,Brunswick St,497,507,40.7241765,-74.0506564,1004,1004
jc,2020,7,3210,Pershing Field,369,367,40.742677141,-74.051788633,736,736
jc,2020,7,3211,Newark Ave,965,970,40.72152515,-74.04630454300002,1935,1935
jc,2020,7,3212,Christ Hospital,139,115,40.734785818,-74.050443636,254,254
jc,2020,7,3213,Van Vorst Park,804,829,40.71848892,-74.047726625,1633,1633
jc,2020,7,3214,Essex Light Rail,535,557,40.7127742,-74.0364857,1092,1092
jc,2020,7,3220,5 Corners Library,195,197,40.73496102000952,-74.0595030784607,392,392
jc,2020,7,3225,Baldwin at Montgomery,573,571,40.7236589,-74.0641943,1144,1144
jc,2020,7,3267,Morris Canal,1079,1089,40.7124188237569,-74.03852552175522,2168,2168
jc,2020,7,3268,Lafayette Park,509,535,40.71346382669195,-74.06285852193832,1044,1044
jc,2020,7,3269,Brunswick & 6th,441,445,40.72601172964625,-74.05038893222809,886,886
jc,2020,7,3270,Jersey & 6th St,564,563,40.72528910781132,-74.04557168483734,1127,1127
jc,2020,7,3272,Jersey & 3rd,622,629,40.72333158646436,-74.04595255851744,1251,1251
jc,2020,7,3273,Manila & 1st,554,554,40.72165072487999,-74.04288411140442,1108,1108
jc,2020,7,3275,Columbus Drive,815,802,40.71835519823214,-74.03891444206238,1617,1617
jc,2020,7,3276,Marin Light Rail,1612,1631,40.71458403535893,-74.04281705617905,3243,3243
jc,2020,7,3277,Communipaw & Berry Lane,298,310,40.71435836870427,-74.06661093235016,608,608
jc,2020,7,3278,Monmouth and 6th,350,357,40.72568548362901,-74.04879033565521,707,707
jc,2020,7,3279,Dixon Mills,485,483,40.721630142638354,-74.04996782541275,968,968
jc,2020,7,3280,Astor Place,411,393,40.71928220070702,-74.07126188278198,804,804
jc,2020,7,3281,Leonard Gordon Park,153,148,40.74590996631558,-74.0572714805603,301,301
jc,2020,7,3426,JCBS Depot,1,3,40.70965083364061,-74.06860113143921,4,4
jc,2020,7,3481,York St,391,390,40.71649,-74.04105,781,781
jc,2020,7,3483,Montgomery St,418,414,40.71942,-74.05099,832,832
jc,2020,7,3638,Washington St,987,986,40.7242941,-74.0354826,1973,1973
jc,2020,7,3639,Harborside,1422,1422,40.7192517,-74.034234,2844,2844
jc,2020,7,3640,Journal Square,258,246,40.73367,-74.0625,504,504
jc,2020,7,3677,Glenwood Ave,196,193,40.72755146730012,-74.07106071710587,389,389
jc,2020,7,3678,Fairmount Ave,320,272,40.72572613742557,-74.07195925712585,592,592
jc,2020,7,3679,Bergen Ave,392,372,40.722103786686034,-74.07145500183105,764,764
jc,2020,7,3681,Grand St,499,513,40.71517767732029,-74.03768330812454,1012,1012
jc,2020,7,3791,Hoboken Ave at Monmouth St,552,549,40.73520838045357,-74.04696375131607,1101,1101
jc,2020,7,3792,Columbus Dr at Exchange Pl,1466,1525,40.71687,-74.03281,2991,2991
jc,2020,8,3184,Paulus Hook,1100,1123,40.7141454,-74.0335519,2223,2223
jc,2020,8,3185,City Hall,1112,1185,40.7177325,-74.043845,2297,2297
jc,2020,8,3186,Grove St PATH,2580,2836,40.71958611647166,-74.04311746358871,5416,5416
jc,2020,8,3187,Warren St,1216,1227,40.7211236,-74.03805095,2443,2443
jc,2020,8,3192,Liberty Light Rail,2397,2426,40.7112423,-74.0557013,4823,4823
jc,2020,8,3194,McGinley Square,636,462,40.7253399253558,-74.06762212514877,1098,1098
jc,2020,8,3195,Sip Ave,1624,1435,40.73089709786179,-74.06391263008118,3059,3059
jc,2020,8,3196,Riverview Park,278,249,40.7443187,-74.0439909,527,527
jc,2020,8,3198,Heights Elevator,438,422,40.74871594538023,-74.04044330120087,860,860
jc,2020,8,3199,Newport Pkwy,3048,3052,40.7287448,-74.0321082,6100,6100
jc,2020,8,3201,Dey St,230,228,40.737711000000004,-74.066921,458,458
jc,2020,8,3202,Newport PATH,1660,1690,40.7272235,-74.0337589,3350,3350
jc,2020,8,3203,Hamilton Park,1749,1804,40.727595966,-74.044247311,3553,3553
jc,2020,8,3205,JC Medical Center,1657,1723,40.71653978099194,-74.0496379137039,3380,3380
jc,2020,8,3206,Hilltop,459,346,40.7311689,-74.0575736,805,805
jc,2020,8,3207,Oakland Ave,309,200,40.7376037,-74.0524783,509,509
jc,2020,8,3209,Brunswick St,650,637,40.7241765,-74.0506564,1287,1287
jc,2020,8,3210,Pershing Field,495,488,40.742677141,-74.051788633,983,983
jc,2020,8,3211,Newark Ave,889,924,40.72152515,-74.04630454299999,1813,1813
jc,2020,8,3212,Christ Hospital,197,158,40.734785818,-74.050443636,355,355
jc,2020,8,3213,Van Vorst Park,966,972,40.71848891999999,-74.047726625,1938,1938
jc,2020,8,3214,Essex Light Rail,497,522,40.7127742,-74.0364857,1019,1019
jc,2020,8,3220,5 Corners Library,223,207,40.73496102000952,-74.0595030784607,430,430
jc,2020,8,3225,Baldwin at Montgomery,668,625,40.7236589,-74.0641943,1293,1293
jc,2020,8,3267,Morris Canal,1332,1330,40.7124188237569,-74.03852552175522,2662,2662
jc,2020,8,3268,Lafayette Park,489,550,40.71346382669195,-74.06285852193832,1039,1039
jc,2020,8,3269,Brunswick & 6th,530,558,40.72601172964625,-74.05038893222809,1088,1088
jc,2020,8,3270,Jersey & 6th St,593,611,40.72528910781132,-74.04557168483734,1204,1204
jc,2020,8,3272,Jersey & 3rd,730,731,40.72333158646436,-74.04595255851744,1461,1461
jc,2020,8,3273,Manila & 1st,565,578,40.72165072487999,-74.04288411140442,1143,1143
jc,2020,8,3275,Columbus Drive,935,939,40.71835519823214,-74.03891444206238,1874,1874
jc,2020,8,3276,Marin Light Rail,1893,1928,40.71458403535893,-74.04281705617905,3821,3821
jc,2020,8,3277,Communipaw & Berry Lane,345,385,40.71435836870427,-74.06661093235016,730,730
jc,2020,8,3278,Monmouth and 6th,480,478,40.72568548362901,-74.04879033565521,958,958
jc,2020,8,3279,Dixon Mills,582,582,40.721630142638354,-74.04996782541275,1164,1164
jc,2020,8,3280,Astor Place,439,434,40.71928220070702,-74.07126188278198,873,873
jc,2020,8,3281,Leonard Gordon Park,173,155,40.74590996631558,-74.0572714805603,328,328
jc,2020,8,3481,York St,447,440,40.71649,-74.04105,887,887
jc,2020,8,3483,Montgomery St,477,494,40.71942,-74.05099,971,971
jc,2020,8,3638,Washington St,1224,1227,40.7242941,-74.0354826,2451,2451
jc,2020,8,3639,Harborside,1566,1557,40.7192517,-74.034234,3123,3123
jc,2020,8,3640,Journal Square,366,255,40.73367,-74.0625,621,621
jc,2020,8,3677,Glenwood Ave,249,243,40.72755146730012,-74.07106071710587,492,492
jc,2020,8,3678,Fairmount Ave,326,260,40.72572613742557,-74.07195925712585,586,586
jc,2020,8,3679,Bergen Ave,474,429,40.722103786686034,-74.07145500183105,903,903
jc,2020,8,3681,Grand St,558,591,40.71517767732029,-74.03768330812454,1149,1149
jc,2020,8,3791,Hoboken Ave at Monmouth St,566,579,40.73520838045357,-74.04696375131607,1145,1145
jc,2020,8,3792,Columbus Dr at Exchange Pl,1694,1688,40.71687,-74.03281,3382,3382
jc,2020,9,3184,Paulus Hook,832,868,40.7141454,-74.0335519,1700,1700
jc,2020,9,3185,City Hall,1113,1231,40.7177325,-74.043845,2344,2344
jc,2020,9,3186,Grove St PATH,2737,2984,40.71958611647166,-74.04311746358871,5721,5721
jc,2020,9,3187,Warren St,1181,1167,40.7211236,-74.03805095,2348,2348
jc,2020,9,3192,Liberty Light Rail,2054,2071,40.7112423,-74.0557013,4125,4125
jc,2020,9,3194,McGinley Square,711,504,40.7253399253558,-74.06762212514877,1215,1215
jc,2020,9,3195,Sip Ave,1510,1401,40.73089709786179,-74.06391263008118,2911,2911
jc,2020,9,3196,Riverview Park,230,210,40.7443187,-74.0439909,440,440
jc,2020,9,3198,Heights Elevator,377,370,40.74871594538023,-74.04044330120087,747,747
jc,2020,9,3199,Newport Pkwy,2569,2589,40.7287448,-74.0321082,5158,5158
jc,2020,9,3201,Dey St,217,225,40.73771099999999,-74.066921,442,442
jc,2020,9,3202,Newport PATH,1672,1709,40.7272235,-74.0337589,3381,3381
jc,2020,9,3203,Hamilton Park,1580,1682,40.727595965999996,-74.044247311,3262,3262
jc,2020,9,3205,JC Medical Center,1366,1414,40.71653978099194,-74.0496379137039,2780,2780
jc,2020,9,3206,Hilltop,500,333,40.7311689,-74.0575736,833,833
jc,2020,9,3207,Oakland Ave,293,190,40.7376037,-74.0524783,483,483
jc,2020,9,3209,Brunswick St,635,654,40.7241765,-74.0506564,1289,1289
jc,2020,9,3210,Pershing Field,387,355,40.742677141,-74.051788633,742,742
jc,2020,9,3211,Newark Ave,863,937,40.72152515,-74.046304543,1800,1800
jc,2020,9,3212,Christ Hospital,160,133,40.734785818,-74.050443636,293,293
jc,2020,9,3213,Van Vorst Park,882,894,40.71848892,-74.047726625,1776,1776
jc,2020,9,3214,Essex Light Rail,541,530,40.7127742,-74.0364857,1071,1071
jc,2020,9,3220,5 Corners Library,251,217,40.73496102000952,-74.0595030784607,468,468
jc,2020,9,3225,Baldwin at Montgomery,613,583,40.7236589,-74.0641943,1196,1196
jc,2020,9,3267,Morris Canal,1133,1144,40.7124188237569,-74.03852552175522,2277,2277
jc,2020,9,3268,Lafayette Park,461,495,40.71346382669195,-74.06285852193832,956,956
jc,2020,9,3269,Brunswick & 6th,570,576,40.72601172964625,-74.05038893222809,1146,1146
jc,2020,9,3270,Jersey & 6th St,651,660,40.72528910781132,-74.04557168483734,1311,1311
jc,2020,9,3272,Jersey & 3rd,677,686,40.72333158646436,-74.04595255851744,1363,1363
jc,2020,9,3273,Manila & 1st,476,552,40.72165072487999,-74.04288411140442,1028,1028
jc,2020,9,3275,Columbus Drive,810,830,40.71835519823214,-74.03891444206238,1640,1640
jc,2020,9,3276,Marin Light Rail,1720,1716,40.71458403535894,-74.04281705617905,3436,3436
jc,2020,9,3277,Communipaw & Berry Lane,299,331,40.71435836870427,-74.06661093235016,630,630
jc,2020,9,3278,Monmouth and 6th,512,523,40.72568548362901,-74.04879033565521,1035,1035
jc,2020,9,3279,Dixon Mills,521,521,40.721630142638354,-74.04996782541275,1042,1042
jc,2020,9,3280,Astor Place,401,404,40.71928220070702,-74.07126188278198,805,805
jc,2020,9,3281,Leonard Gordon Park,126,98,40.74590996631558,-74.0572714805603,224,224
jc,2020,9,3426,JCBS Depot,0,6,40.70965083364061,-74.06860113143921,6,6
jc,2020,9,3481,York St,424,431,40.71649,-74.04105,855,855
jc,2020,9,3483,Montgomery St,489,497,40.71942,-74.05099,986,986
jc,2020,9,3638,Washington St,1151,1160,40.7242941,-74.0354826,2311,2311
jc,2020,9,3639,Harborside,1460,1445,40.7192517,-74.034234,2905,2905
jc,2020,9,3640,Journal Square,348,291,40.73367,-74.0625,639,639
jc,2020,9,3677,Glenwood Ave,267,236,40.72755146730012,-74.07106071710587,503,503
jc,2020,9,3678,Fairmount Ave,414,303,40.72572613742557,-74.07195925712585,717,717
jc,2020,9,3679,Bergen Ave,379,314,40.722103786686034,-74.07145500183105,693,693
jc,2020,9,3681,Grand St,632,648,40.71517767732029,-74.03768330812454,1280,1280
jc,2020,9,3791,Hoboken Ave at Monmouth St,473,481,40.73520838045357,-74.04696375131607,954,954
jc,2020,9,3792,Columbus Dr at Exchange Pl,1520,1572,40.71687,-74.03281,3092,3092
jc,2020,10,3184,Paulus Hook,640,668,40.7141454,-74.0335519,1308,1308
jc,2020,10,3185,City Hall,909,994,40.7177325,-74.043845,1903,1903
jc,2020,10,3186,Grove St PATH,2146,2352,40.71958611647166,-74.04311746358871,4498,4498
jc,2020,10,3187,Warren St,945,968,40.7211236,-74.03805095,1913,1913
jc,2020,10,3192,Liberty Light Rail,1303,1306,40.7112423,-74.0557013,2609,2609
jc,2020,10,3194,McGinley Square,526,377,40.725339925355804,-74.06762212514877,903,903
jc,2020,10,3195,Sip Ave,1216,1067,40.73089709786179,-74.06391263008118,2283,2283
jc,2020,10,3196,Riverview Park,180,151,40.7443187,-74.0439909,331,331
jc,2020,10,3198,Heights Elevator,310,282,40.74871594538023,-74.04044330120087,592,592
jc,2020,10,3199,Newport Pkwy,1829,1837,40.7287448,-74.03210820000001,3666,3666
jc,2020,10,3201,Dey St,140,137,40.737711,-74.066921,277,277
jc,2020,10,3202,Newport PATH,1416,1441,40.7272235,-74.0337589,2857,2857
jc,2020,10,3203,Hamilton Park,1285,1338,40.727595966,-74.044247311,2623,2623
jc,2020,10,3205,JC Medical Center,1095,1063,40.71653978099194,-74.0496379137039,2158,2158
jc,2020,10,3206,Hilltop,307,233,40.7311689,-74.0575736,540,540
jc,2020,10,3207,Oakland Ave,179,123,40.7376037,-74.0524783,302,302
jc,2020,10,3209,Brunswick St,494,496,40.7241765,-74.0506564,990,990
jc,2020,10,3210,Pershing Field,256,243,40.742677141,-74.051788633,499,499
jc,2020,10,3211,Newark Ave,654,691,40.72152515,-74.046304543,1345,1345
jc,2020,10,3212,Christ Hospital,151,132,40.734785818,-74.050443636,283,283
jc,2020,10,3213,Van Vorst Park,650,691,40.71848892,-74.047726625,1341,1341
jc,2020,10,3214,Essex Light Rail,464,469,40.7127742,-74.0364857,933,933
jc,2020,10,3220,5 Corners Library,187,157,40.73496102000952,-74.0595030784607,344,344
jc,2020,10,3225,Baldwin at Montgomery,494,445,40.7236589,-74.0641943,939,939
jc,2020,10,3267,Morris Canal,851,850,40.7124188237569,-74.03852552175522,1701,1701
jc,2020,10,3268,Lafayette Park,367,396,40.71346382669195,-74.06285852193832,763,763
jc,2020,10,3269,Brunswick & 6th,468,482,40.72601172964625,-74.05038893222809,950,950
jc,2020,10,3270,Jersey & 6th St,465,486,40.72528910781132,-74.04557168483734,951,951
jc,2020,10,3272,Jersey & 3rd,479,493,40.72333158646436,-74.04595255851744,972,972
jc,2020,10,3273,Manila & 1st,416,424,40.72165072487999,-74.04288411140442,840,840
jc,2020,10,3275,Columbus Drive,679,680,40.71835519823214,-74.03891444206238,1359,1359
jc,2020,10,3276,Marin Light Rail,1131,1148,40.71458403535893,-74.04281705617905,2279,2279
jc,2020,10,3277,Communipaw & Berry Lane,240,248,40.71435836870427,-74.06661093235016,488,488
jc,2020,10,3278,Monmouth and 6th,448,455,40.72568548362901,-74.04879033565521,903,903
jc,2020,10,3279,Dixon Mills,437,443,40.721630142638354,-74.04996782541275,880,880
jc,2020,10,3280,Astor Place,291,292,40.71928220070702,-74.07126188278198,583,583
jc,2020,10,3281,Leonard Gordon Park,88,89,40.74590996631558,-74.0572714805603,177,177
jc,2020,10,3426,JCBS Depot,0,6,40.70965083364061,-74.06860113143921,6,6
jc,2020,10,3481,York St,294,309,40.71649,-74.04105,603,603
jc,2020,10,3483,Montgomery St,358,363,40.71942,-74.05099,721,721
jc,2020,10,3638,Washington St,824,838,40.7242941,-74.0354826,1662,1662
jc,2020,10,3639,Harborside,985,998,40.7192517,-74.034234,1983,1983
jc,2020,10,3640,Journal Square,235,195,40.733670000000004,-74.0625,430,430
jc,2020,10,3677,Glenwood Ave,169,149,40.72755146730012,-74.07106071710587,318,318
jc,2020,10,3678,Fairmount Ave,358,315,40.72572613742557,-74.07195925712585,673,673
jc,2020,10,3679,Bergen Ave,302,252,40.722103786686034,-74.07145500183105,554,554
jc,2020,10,3681,Grand St,517,513,40.71517767732029,-74.03768330812454,1030,1030
jc,2020,10,3791,Hoboken Ave at Monmouth St,277,298,40.73520838045357,-74.04696375131607,575,575
jc,2020,10,3792,Columbus Dr at Exchange Pl,1015,1045,40.71687,-74.03281,2060,2060
jc,2020,11,3184,Paulus Hook,477,505,40.7141454,-74.0335519,982,982
jc,2020,11,3185,City Hall,663,712,40.7177325,-74.043845,1375,1375
jc,2020,11,3186,Grove St PATH,1582,1707,40.71958611647166,-74.04311746358871,3289,3289
jc,2020,11,3187,Warren St,645,643,40.7211236,-74.03805095,1288,1288
jc,2020,11,3192,Liberty Light Rail,983,996,40.7112423,-74.0557013,1979,1979
jc,2020,11,3194,McGinley Square,348,302,40.7253399253558,-74.06762212514877,650,650
jc,2020,11,3195,Sip Ave,882,779,40.73089709786179,-74.06391263008118,1661,1661
jc,2020,11,3196,Riverview Park,103,91,40.7443187,-74.0439909,194,194
jc,2020,11,3198,Heights Elevator,172,166,40.74871594538023,-74.04044330120087,338,338
jc,2020,11,3199,Newport Pkwy,1238,1246,40.7287448,-74.0321082,2484,2484
jc,2020,11,3201,Dey St,72,74,40.737711,-74.066921,146,146
jc,2020,11,3202,Newport PATH,952,970,40.7272235,-74.03375889999998,1922,1922
jc,2020,11,3203,Hamilton Park,858,906,40.72759596600001,-74.044247311,1764,1764
jc,2020,11,3205,JC Medical Center,773,789,40.71653978099194,-74.0496379137039,1562,1562
jc,2020,11,3206,Hilltop,134,121,40.7311689,-74.0575736,255,255
jc,2020,11,3207,Oakland Ave,116,84,40.7376037,-74.0524783,200,200
jc,2020,11,3209,Brunswick St,464,454,40.7241765,-74.0506564,918,918
jc,2020,11,3210,Pershing Field,179,173,40.742677141,-74.051788633,352,352
jc,2020,11,3211,Newark Ave,444,460,40.72152515,-74.046304543,904,904
jc,2020,11,3212,Christ Hospital,91,77,40.734785818,-74.050443636,168,168
jc,2020,11,3213,Van Vorst Park,494,516,40.71848892,-74.047726625,1010,1010
jc,2020,11,3214,Essex Light Rail,265,273,40.7127742,-74.0364857,538,538
jc,2020,11,3220,5 Corners Library,104,83,40.73496102000952,-74.0595030784607,187,187
jc,2020,11,3225,Baldwin at Montgomery,344,328,40.7236589,-74.0641943,672,672
jc,2020,11,3267,Morris Canal,558,552,40.7124188237569,-74.03852552175522,1110,1110
jc,2020,11,3268,Lafayette Park,268,277,40.71346382669195,-74.06285852193832,545,545
jc,2020,11,3269,Brunswick & 6th,366,358,40.72601172964625,-74.05038893222809,724,724
jc,2020,11,3270,Jersey & 6th St,388,389,40.72528910781132,-74.04557168483734,777,777
jc,2020,11,3272,Jersey & 3rd,388,403,40.72333158646436,-74.04595255851744,791,791
jc,2020,11,3273,Manila & 1st,374,411,40.72165072487999,-74.04288411140442,785,785
jc,2020,11,3275,Columbus Drive,483,477,40.71835519823214,-74.03891444206238,960,960
jc,2020,11,3276,Marin Light Rail,916,900,40.714584035358925,-74.04281705617905,1816,1816
jc,2020,11,3277,Communipaw & Berry Lane,162,167,40.71435836870427,-74.06661093235016,329,329
jc,2020,11,3278,Monmouth and 6th,309,306,40.72568548362901,-74.04879033565521,615,615
jc,2020,11,3279,Dixon Mills,250,252,40.721630142638354,-74.04996782541275,502,502
jc,2020,11,3280,Astor Place,214,214,40.71928220070702,-74.07126188278198,428,428
jc,2020,11,3281,Leonard Gordon Park,32,24,40.74590996631558,-74.0572714805603,56,56
jc,2020,11,3426,JCBS Depot,0,2,40.70965083364061,-74.06860113143921,2,2
jc,2020,11,3481,York St,241,248,40.71649,-74.04105,489,489
jc,2020,11,3483,Montgomery St,270,273,40.71942,-74.05099,543,543
jc,2020,11,3638,Washington St,601,645,40.7242941,-74.0354826,1246,1246
jc,2020,11,3639,Harborside,654,646,40.7192517,-74.034234,1300,1300
jc,2020,11,3640,Journal Square,129,124,40.73367,-74.0625,253,253
jc,2020,11,3677,Glenwood Ave,119,110,40.72755146730012,-74.07106071710587,229,229
jc,2020,11,3678,Fairmount Ave,261,208,40.72572613742557,-74.07195925712585,469,469
jc,2020,11,3679,Bergen Ave,218,207,40.722103786686034,-74.07145500183105,425,425
jc,2020,11,3681,Grand St,431,412,40.71517767732029,-74.03768330812454,843,843
jc,2020,11,3791,Hoboken Ave at Monmouth St,231,199,40.73520838045357,-74.04696375131607,430,430
jc,2020,11,3792,Columbus Dr at Exchange Pl,617,627,40.71687,-74.03281,1244,1244
jc,2020,12,3184,Paulus Hook,227,219,40.7141454,-74.0335519,446,446
jc,2020,12,3185,City Hall,352,394,40.7177325,-74.043845,746,746
jc,2020,12,3186,Grove St PATH,776,933,40.71958611647166,-74.04311746358871,1709,1709
jc,2020,12,3187,Warren St,385,411,40.7211236,-74.03805095,796,796
jc,2020,12,3192,Liberty Light Rail,300,314,40.7112423,-74.0557013,614,614
jc,2020,12,3194,McGinley Square,222,203,40.72533992535579,-74.06762212514877,425,425
jc,2020,12,3195,Sip Ave,607,511,40.73089709786179,-74.06391263008118,1118,1118
jc,2020,12,3196,Riverview Park,70,60,40.7443187,-74.0439909,130,130
jc,2020,12,3198,Heights Elevator,85,66,40.74871594538023,-74.04044330120087,151,151
jc,2020,12,3199,Newport Pkwy,721,743,40.7287448,-74.0321082,1464,1464
jc,2020,12,3201,Dey St,39,49,40.737711,-74.066921,88,88
jc,2020,12,3202,Newport PATH,355,373,40.7272235,-74.0337589,728,728
jc,2020,12,3203,Hamilton Park,445,456,40.727595966,-74.044247311,901,901
jc,2020,12,3205,JC Medical Center,374,396,40.71653978099194,-74.0496379137039,770,770
jc,2020,12,3206,Hilltop,111,80,40.7311689,-74.0575736,191,191
jc,2020,12,3207,Oakland Ave,83,51,40.7376037,-74.0524783,134,134
jc,2020,12,3209,Brunswick St,284,263,40.7241765,-74.0506564,547,547
jc,2020,12,3210,Pershing Field,158,127,40.742677141,-74.051788633,285,285
jc,2020,12,3211,Newark Ave,232,253,40.72152515,-74.046304543,485,485
jc,2020,12,3212,Christ Hospital,64,46,40.734785818,-74.050443636,110,110
jc,2020,12,3213,Van Vorst Park,232,247,40.71848892,-74.047726625,479,479
jc,2020,12,3214,Essex Light Rail,154,154,40.7127742,-74.0364857,308,308
jc,2020,12,3220,5 Corners Library,52,25,40.73496102000952,-74.0595030784607,77,77
jc,2020,12,3225,Baldwin at Montgomery,232,227,40.7236589,-74.0641943,459,459
jc,2020,12,3267,Morris Canal,315,308,40.7124188237569,-74.03852552175522,623,623
jc,2020,12,3268,Lafayette Park,152,162,40.71346382669195,-74.06285852193832,314,314
jc,2020,12,3269,Brunswick & 6th,239,218,40.726011729646245,-74.05038893222809,457,457
jc,2020,12,3270,Jersey & 6th St,235,220,40.72528910781132,-74.04557168483734,455,455
jc,2020,12,3272,Jersey & 3rd,254,263,40.72333158646436,-74.04595255851744,517,517
jc,2020,12,3273,Manila & 1st,246,263,40.72165072487999,-74.04288411140442,509,509
jc,2020,12,3275,Columbus Drive,256,274,40.71835519823214,-74.03891444206238,530,530
jc,2020,12,3276,Marin Light Rail,489,475,40.71458403535893,-74.04281705617905,964,964
jc,2020,12,3277,Communipaw & Berry Lane,78,80,40.71435836870427,-74.06661093235016,158,158
jc,2020,12,3278,Monmouth and 6th,131,120,40.72568548362901,-74.04879033565521,251,251
jc,2020,12,3279,Dixon Mills,176,147,40.721630142638354,-74.04996782541275,323,323
jc,2020,12,3280,Astor Place,150,147,40.71928220070702,-74.07126188278198,297,297
jc,2020,12,3281,Leonard Gordon Park,16,17,40.74590996631558,-74.0572714805603,33,33
jc,2020,12,3481,York St,112,139,40.71649,-74.04105,251,251
jc,2020,12,3483,Montgomery St,142,152,40.71942,-74.05099,294,294
jc,2020,12,3638,Washington St,350,400,40.7242941,-74.0354826,750,750
jc,2020,12,3639,Harborside,391,379,40.7192517,-74.034234,770,770
jc,2020,12,3640,Journal Square,134,110,40.733670000000004,-74.0625,244,244
jc,2020,12,3677,Glenwood Ave,96,85,40.72755146730012,-74.07106071710587,181,181
jc,2020,12,3678,Fairmount Ave,215,153,40.72572613742557,-74.07195925712585,368,368
jc,2020,12,3679,Bergen Ave,121,115,40.722103786686034,-74.07145500183105,236,236
jc,2020,12,3681,Grand St,218,223,40.71517767732029,-74.03768330812454,441,441
jc,2020,12,3791,Hoboken Ave at Monmouth St,97,99,40.73520838045357,-74.04696375131607,196,196
