mode,start_station_id,start_station_name,year,trips,start_trips,end_trips,touchpoints,station_lat,station_lng,months_covered,crashes_within_100m,crashes_within_100m_per_100k_trips,risk_proxy_available,data_quality
nyc,7524.09,West End Ave & W 94 St,2020,45536,22833,22703,45536,40.794165011756704,-73.974124,12,9,19.764581869290232,1,yearly
nyc,7524.16,Riverside Dr & W 91 St,2020,46619,23387,23232,46619,40.79313497624819,-73.97700397294484,12,2,4.290096312662219,1,yearly
nyc,7528.31,E 106 St & Madison Ave,2020,22819,11343,11476,22819,40.79343396645715,-73.94945000111959,12,10,43.82312984793374,1,yearly
nyc,7538.12,Central Park West & W 100 St,2020,39563,20059,19504,39563,40.79406697558661,-73.96286801372484,8,5,12.638070924854032,1,yearly
nyc,7538.14,W 100 St & Manhattan Ave,2020,48686,24514,24172,48686,40.795,-73.9645,12,4,8.215914225855482,1,yearly
nyc,7538.18,Central Park W & W 97 St,2020,37988,19140,18848,37988,40.79249500774823,-73.96417094964802,5,9,23.691692113298938,1,yearly
nyc,7540.02,E 114 St & 1 Ave,2020,19055,9364,9691,19055,40.79456600910539,-73.93625400303513,12,8,41.98373130411965,1,yearly
nyc,7541.01,W 95 St & Broadway,2020,57339,28698,28641,57339,40.79377000940526,-73.971888,12,24,41.85632815361272,1,yearly
nyc,7543.15,3 Ave & E 112 St,2020,16856,8396,8460,16856,40.795508,-73.941606,12,7,41.52823920265781,1,yearly
nyc,7563.06,E 116 St & 2 Ave,2020,16826,8334,8492,16826,40.796879,-73.937261,12,20,118.86366337810531,1,yearly
nyc,7567.06,Lexington Ave & E 111 St,2020,25414,12572,12842,25414,40.795412003500594,-73.9441230070012,12,28,110.17549382230267,1,yearly
nyc,7571.01,Sunken Meadow Comfort Station,2020,1696,846,850,1696,40.79558,-73.91906,3,0,0.0,1,yearly
nyc,7577.24,Central Park West & W 102 St,2020,10512,5471,5041,10512,40.795346,-73.96186,7,8,76.10350076103501,1,yearly
nyc,7577.27,Central Park W & W 103 St,2020,18192,9190,9002,18192,40.795623380394524,-73.96186194203536,5,8,43.975373790677224,1,yearly
nyc,7579.01,Pleasant Ave & E 120 St,2020,15564,7720,7844,15564,40.79747701067135,-73.93118494893297,12,3,19.275250578257516,1,yearly
nyc,7580.01,W 100 St & Broadway,2020,62199,31760,30439,62199,40.79737200279455,-73.97041197723361,12,15,24.11614334635605,1,yearly
nyc,7587.14,E 110 St & Madison Ave,2020,45503,22665,22838,45503,40.79615395701962,-73.94782101688772,12,12,26.371887567852667,1,yearly
nyc,7595.17,Columbus Ave & W 103 St,2020,11739,6017,5722,11739,40.79693495863338,-73.96434100918614,12,3,25.555839509327882,1,yearly
nyc,7596.1,E 118 St & 1 Ave,2020,19172,9489,9683,19172,40.79747,-73.93504,12,12,62.59127894846651,1,yearly
nyc,7599.02,E 115 St & Madison Ave,2020,14939,7444,7495,14939,40.79894495365345,-73.944846,12,14,93.71443871745097,1,yearly
nyc,7599.09,E 115 St & Lexington Ave,2020,23046,11488,11558,23046,40.797911,-73.9423,12,15,65.08721687060661,1,yearly
nyc,7602.05,Lenox Ave & W 111 St,2020,72237,35937,36300,72237,40.79878597227041,-73.9523,12,19,26.302310450323244,1,yearly
nyc,7606.01,W 106 St & Central Park West,2020,58097,29489,28608,58097,40.79818596648835,-73.96059097570803,12,3,5.163777819853005,1,yearly
nyc,7610.13,W 104 St & Amsterdam Ave,2020,27765,14190,13575,27765,40.79904101242027,-73.9664949712284,12,10,36.016567621105715,1,yearly
nyc,7611.02,E 118 St & 3 Ave,2020,25918,12938,12980,25918,40.799139,-73.93891500723173,12,23,88.74141523265685,1,yearly
nyc,7613.04,E 134 St & Walnut Ave,2020,1574,785,789,1574,40.800425,-73.911034,8,9,571.7916137229987,1,yearly
nyc,7617.07,Central Park North & Adam Clayton Powell Blvd,2020,106396,52577,53819,106396,40.799484,-73.955613,12,17,15.978044287379223,1,yearly
nyc,7618.01,Bronx Shore Comfort Station,2020,1316,672,644,1316,40.80046,-73.92404,3,0,0.0,1,yearly
nyc,7619.05,W 107 St & Columbus Ave,2020,22234,11149,11085,22234,40.79975696984554,-73.96211297244044,12,6,26.98569758028245,1,yearly
nyc,7622.12,2 Ave & E 122 St,2020,14513,7219,7294,14513,40.80067200723571,-73.9349,12,17,117.13636050437539,1,yearly
nyc,7623.13,Riverside Dr & W 104 St,2020,52353,26263,26090,52353,40.80134301202501,-73.9711459739168,12,6,11.460661280155865,1,yearly
nyc,7625.18,E 118 St & Park Ave,2020,11085,5532,5553,11085,40.80053894948235,-73.94199496600027,12,25,225.52999548940008,1,yearly
nyc,7626.02,Willow Ave & E 133 St,2020,7638,3809,3829,7638,40.800933,-73.913863,8,10,130.92432573972246,1,yearly
nyc,7627.10,Lenox Ave & W 115 St,2020,26491,13059,13432,26491,40.80119396692337,-73.95007396692337,12,19,71.72247178286966,1,yearly
nyc,7631.23,Frederick Douglass Blvd & W 112 St,2020,53688,26679,27009,53688,40.801694,-73.957145,12,13,24.213977052600207,1,yearly
nyc,7634.01,W 106 St & Amsterdam Ave,2020,33160,16745,16415,33160,40.80083601035877,-73.96644900853563,12,1,3.0156815440289506,1,yearly
nyc,7636.05,E 123 St & Lexington Ave,2020,11848,5900,5948,11848,40.80292601243486,-73.9379,12,13,109.72316002700877,1,yearly
nyc,7639.06,Walnut Ave & E 136 St,2020,1142,562,580,1142,40.801657,-73.909513,8,7,612.9597197898424,1,yearly
nyc,7640.04,E 118 St & Madison Ave,2020,17703,8869,8834,17703,40.80148695935341,-73.94425096314978,12,10,56.48760097158674,1,yearly
nyc,7642.04,E 133 St & Cypress Pl,2020,580,284,296,580,40.80262,-73.9174,7,3,517.2413793103448,1,yearly
nyc,7643.18,Adam Clayton Powell Blvd & W 115 St,2020,16997,8469,8528,16997,40.802535,-73.95324200933966,12,24,141.20138848032005,1,yearly
nyc,7646.04,W 110 St & Amsterdam Ave,2020,37399,19070,18329,37399,40.802692,-73.96295,12,9,24.064814567234418,1,yearly
nyc,7648.16,2 Av & E 125 St,2020,26,10,16,26,40.802554,-73.933509,1,32,123076.92307692308,1,yearly
nyc,7648.16,2 Ave & E 125 St,2020,13890,6946,6944,13890,40.802554,-73.933509,8,32,230.38156947444202,1,yearly
nyc,7650.05,West End Ave & W 107 St,2020,32984,17178,15806,32984,40.8021170097717,-73.96818097028547,12,3,9.095318942517585,1,yearly
nyc,7652.04,Lexington Ave & E 120 St,2020,14653,7300,7353,14653,40.801306967726596,-73.93981697078037,12,11,75.06995154575854,1,yearly
nyc,7654.04,E 138 St & Willow Ave,2020,1553,781,772,1553,40.804168,-73.911545,8,75,4829.362524146813,1,yearly
nyc,7655.22,Lenox Ave & W 117 St,2020,37978,18951,19027,37978,40.80255696233249,-73.94907800641218,12,25,65.8275843909632,1,yearly
nyc,7657.03,St. Ann's Av & Bruckner Blvd,2020,2362,1175,1187,2362,40.803399,-73.919763,8,57,2413.2091447925486,1,yearly
nyc,7658.13,Frederick Douglass Blvd & W 115 St,2020,39848,19841,20007,39848,40.80386501698347,-73.95593095956413,12,16,40.15257980325236,1,yearly
nyc,7662.13,Lexington Ave & E 127 St,2020,8077,3988,4089,8077,40.805726,-73.936322,12,15,185.7125170236474,1,yearly
nyc,7667.04,Madison Ave & E 120 St,2020,17528,8788,8740,17528,40.80295,-73.942954,12,1,5.70515746234596,1,yearly
nyc,7669.10,E 138 St & Cypress Ave,2020,1774,906,868,1774,40.805559,-73.914718,7,13,732.8072153325817,1,yearly
nyc,7670.09,Adam Clayton Powell Blvd & W 118 St,2020,20266,10069,10197,20266,40.804372,-73.951475,12,13,64.14684693575447,1,yearly
nyc,7680.03,Cathedral Pkwy & Broadway,2020,53975,27512,26463,53975,40.804213,-73.96699100132425,12,8,14.821676702176935,1,yearly
nyc,7682.01,Park Ave & E 124 St,2020,36495,18194,18301,36495,40.804555963552566,-73.93968600285821,12,17,46.58172352377038,1,yearly
nyc,7685.14,Mt Morris Park W & W 120 St,2020,28299,14123,14176,28299,40.804038,-73.945925,12,4,14.134775080391533,1,yearly
nyc,7687.05,E 135 St & St Ann's Ave,2020,2429,1217,1212,2429,40.805089,-73.918889,8,23,946.8917249897078,1,yearly
nyc,7688.12,Frederick Douglass Blvd & W 117 St,2020,62210,30859,31351,62210,40.805159,-73.954692,12,14,22.504420511171837,1,yearly
nyc,7691.05,Willis Ave & Bruckner Blvd,2020,5922,2963,2959,5922,40.805701,-73.925177,8,27,455.9270516717325,1,yearly
nyc,7692.11,W 116 St & Amsterdam Ave,2020,20478,11432,9046,20478,40.80675800349105,-73.96070800698207,12,6,29.29973630237328,1,yearly
nyc,7696.07,E 128 St & 3 Ave,2020,1955,961,994,1955,40.805631,-73.934077,8,13,664.9616368286445,1,yearly
nyc,7701.19,5 Ave & E 126 St,2020,21628,10798,10830,21628,40.80698,-73.941747,12,33,152.57998890327355,1,yearly
nyc,7703.14,E 141 St & Jackson Ave,2020,1596,797,799,1596,40.806896,-73.911837,7,16,1002.5062656641603,1,yearly
nyc,7704.04,Adam Clayton Powell Blvd & W 123 St,2020,22739,11328,11411,22739,40.80783195901126,-73.949373,12,16,70.36369233475527,1,yearly
nyc,7707.08,Brook Ave & E 138 St,2020,4255,2013,2242,4255,40.807408,-73.91924000000002,7,13,305.52291421856637,1,yearly
nyc,7712.04,Alexander Ave & E 134 St,2020,2729,1366,1363,2729,40.807466,-73.927107,6,26,952.7299377061195,1,yearly
nyc,7712.06,Lincoln Ave & E 134 St,2020,3861,1929,1932,3861,40.808484,-73.928803,8,35,906.5009065009065,1,yearly
nyc,7713.01,W 113 St & Broadway,2020,28930,15124,13806,28930,40.805973,-73.964928,12,4,13.8264777048047,1,yearly
nyc,7713.11,W 116 St & Broadway,2020,24951,13249,11702,24951,40.8082,-73.9641,12,2,8.015710793154584,1,yearly
nyc,7716.19,Lexington Ave & E 128 St,2020,5749,2869,2880,5749,40.806414,-73.936085,8,22,382.67524786919466,1,yearly
nyc,7719.04,OLD Southern Blvd & E 142 St,2020,113,56,57,113,40.807258,-73.907999,2,24,21238.938053097343,1,yearly
nyc,7719.04,Southern Blvd & E 142 St,2020,26,13,13,26,40.807258,-73.907999,2,24,92307.69230769231,1,yearly
nyc,7719.13,Southern Blvd & E 142 St,2020,542,299,243,542,40.80734704311386,-73.90809786955472,6,10,1845.018450184502,1,yearly
nyc,7720.03,Lenox Ave & W 126 St,2020,50428,25105,25323,50428,40.808442,-73.94520896131422,12,46,91.21916395653209,1,yearly
nyc,7722.06,E 141 St & St Ann's Ave,2020,2811,1385,1426,2811,40.808633,-73.916124,7,16,569.1924581999289,1,yearly
nyc,7723.01,St Nicholas Ave & Manhattan Ave,2020,38785,19305,19480,38785,40.809725,-73.953149,12,11,28.361479953590305,1,yearly
nyc,7726.02,Willis Ave & E 137 St,2020,6346,3183,3163,6346,40.808384,-73.923604,8,23,362.43302867948313,1,yearly
nyc,7727.07,Amsterdam Ave & W 119 St,2020,13869,7154,6715,13869,40.80862496726133,-73.9596210143485,12,2,14.420650371331748,1,yearly
nyc,7735.05,5 Ave & W 131 St,2020,10560,5297,5263,10560,40.81014,-73.93973,8,19,179.92424242424244,1,yearly
nyc,7735.23,E 128 St & Madison Ave,2020,11475,5738,5737,11475,40.80756,-73.939182,12,15,130.718954248366,1,yearly
nyc,7737.06,St Mary's St & Jackson Ave,2020,3337,1660,1677,3337,40.808891,-73.91081,8,13,389.57147138148036,1,yearly
nyc,7738.04,Adam Clayton Powell Blvd & W 126 St,2020,31320,15571,15749,31320,40.80949501548195,-73.94776496508392,12,41,130.90676883780333,1,yearly
