mode,start_station_id,start_station_name,trips,start_trips,end_trips,touchpoints,station_lat,station_lng,year_min,year_max,years_count,months_count,first_month,last_month,observation_months,data_quality,crashes_within_100m,crashes_within_100m_per_100k_trips,risk_proxy_available
nyc,335,Washington Pl & Broadway,87573,43385,44188,87573,40.729039130921706,-73.99404652585703,2019,2019,1,12,1,12,12,lifetime_aggregate,41,46.81808319915956,1
nyc,3350,W 100 St & Broadway,47666,24313,23353,47666,40.79737207561279,-73.97041195854241,2019,2019,1,12,1,12,12,lifetime_aggregate,68,142.65933789283767,1
nyc,3350.04,E 38 St & Church Ave,3135,1584,1551,3135,40.651059999999994,-73.94193,2023,2025,2,12,11,12,26,lifetime_aggregate,50,1594.8963317384369,1
nyc,3351,E 102 St & 1 Ave,40202,20010,20192,40202,40.7869946,-73.94164802,2019,2019,1,12,1,12,12,lifetime_aggregate,74,184.07044425650466,1
nyc,3352,Sigourney St & Columbia St,8050,3822,4228,8050,40.67267243410948,-74.0087952464819,2019,2019,1,12,1,12,12,lifetime_aggregate,14,173.91304347826087,1
nyc,3353.04,Greenwood Ave & E 4 St,19886,9835,10051,19886,40.650739,-73.977739,2023,2025,2,12,1,12,36,lifetime_aggregate,33,165.9458915820175,1
nyc,3354,3 St & Prospect Park West,35872,18895,16977,35872,40.668132,-73.97363831,2019,2019,1,12,1,12,12,lifetime_aggregate,19,52.96610169491525,1
nyc,3355,E 66 St & Madison Ave,22621,11319,11302,22621,40.76800889305947,-73.96845281124115,2019,2019,1,12,1,12,12,lifetime_aggregate,55,243.1369081826621,1
nyc,3356,Amsterdam Ave & W 66 St,37846,18936,18910,37846,40.7746671,-73.98470567,2019,2019,1,12,1,12,12,lifetime_aggregate,67,177.0332399725202,1
nyc,3356.05,44 St & 2 Ave,2884,1414,1470,2884,40.652502,-74.013587,2025,2025,1,12,1,12,12,lifetime_aggregate,24,832.1775312066574,1
nyc,3356.07,2 Ave & 44 St,2171,1060,1111,2171,40.65230357675891,-74.0134495536072,2023,2023,1,12,1,12,12,lifetime_aggregate,24,1105.4813450023032,1
nyc,3357,W 106 St & Amsterdam Ave,28453,14438,14015,28453,40.8008363,-73.9664492472,2019,2019,1,12,1,12,12,lifetime_aggregate,7,24.60197518715074,1
nyc,3358,Garfield Pl & 8 Ave,22007,11179,10828,22007,40.6711978,-73.97484126,2019,2019,1,12,1,12,12,lifetime_aggregate,21,95.42418321443178,1
nyc,3359,E 68 St & Madison Ave,19568,9789,9779,19568,40.7691572,-73.96703464,2019,2019,1,12,1,12,12,lifetime_aggregate,26,132.8699918233851,1
nyc,3359.01,Church Ave & Nostrand Ave,12993,6385,6608,12993,40.65074,-73.94986,2023,2025,2,12,7,12,30,lifetime_aggregate,92,708.0735780805048,1
nyc,3359.03,Linden Blvd & Nostrand Ave,14516,7214,7302,14516,40.65272,-73.94994,2023,2025,2,12,6,12,31,lifetime_aggregate,81,558.0049600440892,1
nyc,336,Sullivan St & Washington Sq,104312,51534,52778,104312,40.73047747,-73.99906065,2019,2019,1,12,1,12,12,lifetime_aggregate,50,47.93312370580566,1
nyc,3360,Amsterdam Ave & W 79 St,65177,32680,32497,65177,40.7829391,-73.9786517,2019,2019,1,12,1,12,12,lifetime_aggregate,69,105.86556607392178,1
nyc,3361,Carroll St & 6 Ave,25507,12728,12779,25507,40.6740886,-73.9787282,2019,2019,1,12,1,12,12,lifetime_aggregate,19,74.4893558630964,1
nyc,3362,Madison Ave & E 82 St,45523,22801,22722,45523,40.7781314,-73.96069399,2019,2019,1,12,1,12,12,lifetime_aggregate,19,41.73714386134482,1
nyc,3363,E 102 St & Park Ave,17779,8844,8935,17779,40.7904828,-73.95033068,2019,2019,1,12,1,12,12,lifetime_aggregate,58,326.22757185443504,1
nyc,3364,Carroll St & 5 Ave,30386,15084,15302,30386,40.6751622,-73.9814832,2019,2019,1,12,1,12,12,lifetime_aggregate,37,121.76660304087409,1
nyc,3365,3 St & 7 Ave,27237,13717,13520,27237,40.6703837,-73.97839676,2019,2019,1,12,1,12,12,lifetime_aggregate,27,99.12986011675294,1
nyc,3366,West End Ave & W 107 St,25363,13072,12291,25363,40.8021174,-73.9681805305,2019,2019,1,12,1,12,12,lifetime_aggregate,26,102.51153254741158,1
nyc,3367,5 Ave & E 103 St,50071,24915,25156,50071,40.792255184090486,-73.95249937622991,2019,2019,1,12,1,12,12,lifetime_aggregate,36,71.89790497493559,1
nyc,3368,5 Ave & 3 St,35677,17710,17967,35677,40.6728155,-73.98352355,2019,2019,1,12,1,12,12,lifetime_aggregate,33,92.49656641533761,1
nyc,3368.04,Caton Ave & Bedford Ave,37819,18897,18922,37819,40.65237,-73.95623,2023,2025,2,12,6,12,31,lifetime_aggregate,76,200.95719083000608,1
nyc,3369,E 82 St & East End Ave,28580,14283,14297,28580,40.7724607,-73.9468208,2019,2019,1,12,1,12,12,lifetime_aggregate,25,87.47375787263822,1
nyc,337,Old Slip & Front St,56137,26438,29699,56137,40.7037992,-74.00838676,2019,2019,1,12,1,12,12,lifetime_aggregate,58,103.31866683292658,1
nyc,3370,E 78 St & 2 Ave,26127,13028,13099,26127,40.7727966,-73.95577801,2019,2019,1,12,1,12,12,lifetime_aggregate,84,321.50648754162364,1
nyc,3371,4 Ave & 2 St,2690,1291,1399,2690,40.674613422475815,-73.98501142859459,2019,2019,1,4,1,4,4,lifetime_aggregate,38,1412.6394052044611,1
nyc,3372,E 74 St & 1 Ave,57587,28731,28856,57587,40.7689738,-73.95482273,2019,2019,1,12,1,12,12,lifetime_aggregate,64,111.13619393265841,1
nyc,3373,3 St & 3 Ave,26770,13191,13579,26770,40.6750705,-73.98775226,2019,2019,1,12,1,12,12,lifetime_aggregate,55,205.4538662682107,1
nyc,3373.01,E 51 St & Linden Blvd,3277,1587,1690,3277,40.65399,-73.92967,2025,2025,1,12,1,12,12,lifetime_aggregate,106,3234.665852914251,1
nyc,3374,Central Park North & Adam Clayton Powell Blvd,74715,36863,37852,74715,40.79948403568465,-73.95561302676349,2019,2019,1,12,1,12,12,lifetime_aggregate,50,66.92096633875393,1
nyc,3375,3 Ave & E 72 St,23369,11706,11663,23369,40.7699426,-73.96060712,2019,2019,1,12,1,12,12,lifetime_aggregate,51,218.23783644999787,1
nyc,3376,E 65 St & 2 Ave,36731,18473,18258,36731,40.76471851944339,-73.96222069859505,2019,2019,1,12,1,12,12,lifetime_aggregate,65,176.96223898069752,1
nyc,3376.02,Parade Pl & Crooke Ave,51301,25530,25771,51301,40.651847,-73.965248,2023,2025,2,12,1,12,36,lifetime_aggregate,14,27.289916375899107,1
nyc,3376.04,Parkside Ave & Parade Pl,27982,13832,14150,27982,40.6532,-73.96639,2023,2025,2,12,6,12,31,lifetime_aggregate,48,171.53884640125796,1
nyc,3377,Carroll St & Bond St,25635,12767,12868,25635,40.6786115,-73.99037292,2019,2019,1,12,1,12,12,lifetime_aggregate,20,78.01833430856252,1
nyc,3378,E 76 St & Park Ave,34549,17250,17299,34549,40.773763,-73.96222088,2019,2019,1,12,1,12,12,lifetime_aggregate,44,127.3553503719355,1
nyc,3379,E 103 St & Lexington Ave,25023,12389,12634,25023,40.7903051,-73.94755757,2019,2019,1,12,1,12,12,lifetime_aggregate,94,375.65439795388244,1
nyc,3379.03,5 Ave & 37 St,19824,9745,10079,19824,40.652657,-74.002356,2023,2025,2,12,1,12,36,lifetime_aggregate,37,186.64245359160614,1
nyc,3381,3 St & Hoyt St,13657,6797,6860,13657,40.6777287,-73.99364123,2019,2019,1,12,1,12,12,lifetime_aggregate,15,109.8337848722267,1
nyc,3382,Carroll St & Smith St,39116,19563,19553,39116,40.68061097191579,-73.99475826111188,2019,2019,1,12,1,12,12,lifetime_aggregate,21,53.686471009305656,1
nyc,3382.04,Troy Ave & Linden Blvd,4562,2229,2333,4562,40.6533,-73.93644,2023,2025,2,12,6,12,31,lifetime_aggregate,43,942.5690486628672,1
nyc,3383,Cathedral Pkwy & Broadway,36242,18947,17295,36242,40.804213,-73.96699104,2019,2019,1,12,1,12,12,lifetime_aggregate,77,212.46068097787096,1
nyc,3384,Smith St & 3 St,22769,11486,11283,22769,40.6787242,-73.99599099,2019,2019,1,12,1,12,12,lifetime_aggregate,27,118.5822829285432,1
nyc,3385.06,Prospect Park SW & Greenwood Ave,50497,25282,25215,50497,40.652563,-73.972573,2023,2025,2,12,1,12,36,lifetime_aggregate,12,23.76378794779888,1
nyc,3386,1 Pl & Clinton St,20264,10288,9976,20264,40.6809591,-73.99905709,2019,2019,1,12,1,12,12,lifetime_aggregate,20,98.69719699960521,1
nyc,3387,E 106 St & Madison Ave,17952,8933,9019,17952,40.7934337,-73.94945003,2019,2019,1,12,1,12,12,lifetime_aggregate,38,211.67557932263813,1
nyc,3388,President St & Henry St,19513,9692,9821,19513,40.6828003,-73.99990419,2019,2019,1,12,1,12,12,lifetime_aggregate,22,112.74534925434325,1
nyc,3388.02,41 St & 3 Ave,4864,2408,2456,4864,40.652512,-74.008906,2023,2025,2,12,1,12,36,lifetime_aggregate,62,1274.671052631579,1
nyc,3388.03,40 St & 3 Ave,2561,1193,1368,2561,40.6535,-74.00902,2025,2025,1,12,1,12,12,lifetime_aggregate,116,4529.480671612651,1
nyc,3389,Carroll St & Columbia St,22911,11417,11494,22911,40.6830456,-74.00348559,2019,2019,1,12,1,12,12,lifetime_aggregate,28,122.21203788573175,1
nyc,339,Avenue D & E 12 St,35546,18496,17050,35546,40.72580614,-73.97422494,2019,2019,1,12,1,12,12,lifetime_aggregate,4,11.25302425026726,1
nyc,3390,E 109 St & 3 Ave,18104,9013,9091,18104,40.79329668,-73.9432083,2019,2019,1,12,1,12,12,lifetime_aggregate,71,392.1785240830756,1
nyc,3391,E 106 St & 1 Ave,14578,7242,7336,14578,40.7892529,-73.93956237,2019,2019,1,12,1,12,12,lifetime_aggregate,80,548.7721223761833,1
nyc,3391.1,E 34 St & Linden Blvd,926,179,747,926,40.65302,-73.94599,2023,2025,2,12,7,10,28,lifetime_aggregate,63,6803.455723542116,1
nyc,3391.10,E 34 St & Linden Blvd,4281,2363,1918,4281,40.65302,-73.94599,2023,2025,2,12,7,12,30,lifetime_aggregate,63,1471.6187806587245,1
nyc,3392,Commerce St & Van Brunt St,8059,3810,4249,8059,40.6812117,-74.00860912,2019,2019,1,12,1,12,12,lifetime_aggregate,16,198.53579848616454,1
nyc,3393,Richards St & Delavan St,6256,2984,3272,6256,40.6794327,-74.00785041,2019,2019,1,12,1,12,12,lifetime_aggregate,17,271.7391304347826,1
nyc,3394,Columbia St & W 9 St,6363,3082,3281,6363,40.6769993,-74.00647134,2019,2019,1,12,1,12,12,lifetime_aggregate,32,502.9074336005029,1
nyc,3394.03,McDonald Ave & Vanderbilt St,13324,6633,6691,13324,40.651654,-73.981231,2023,2025,2,12,1,12,36,lifetime_aggregate,9,67.54728309816872,1
nyc,3395,Henry St & W 9 St,4713,2361,2352,4713,40.6763744,-74.00324957,2019,2019,1,12,1,12,12,lifetime_aggregate,22,466.7939741141523,1
nyc,3396,Clinton St & 4 Place,19709,9831,9878,19709,40.6783563,-74.00014502,2019,2019,1,12,1,12,12,lifetime_aggregate,17,86.25501040133949,1
nyc,3397,Court St & Nelson St,17436,8672,8764,17436,40.6763947,-73.99869893,2019,2019,1,12,1,12,12,lifetime_aggregate,40,229.41041523285156,1
nyc,3398,Smith St & 9 St,27810,13932,13878,27810,40.6746957,-73.99785768,2019,2019,1,12,1,12,12,lifetime_aggregate,30,107.87486515641855,1
nyc,3399,7 St & 3 Ave,13371,6596,6775,13371,40.67260298150126,-73.98983001708984,2019,2019,1,12,1,12,12,lifetime_aggregate,50,373.943609303717,1
nyc,340,Madison St & Clinton St,46714,23377,23337,46714,40.71269042,-73.98776323,2019,2019,1,12,1,12,12,lifetime_aggregate,28,59.939204521128566,1
nyc,3400,E 110 St & Madison Ave,33920,16905,17015,33920,40.7961535,-73.94782145,2019,2019,1,12,1,12,12,lifetime_aggregate,51,150.35377358490567,1
nyc,3400.04,Rogers Ave & Lenox Rd,19619,9799,9820,19619,40.65378041132865,-73.95272595831584,2023,2025,2,12,6,12,31,lifetime_aggregate,38,193.68979050920026,1
nyc,3401,2 Ave & 9 St,2677,1331,1346,2677,40.6724811,-73.99331394,2019,2019,1,5,1,5,5,lifetime_aggregate,30,1120.6574523720583,1
nyc,3402,Court St & State St,54906,27340,27566,54906,40.6902375,-73.99203074,2019,2019,1,12,1,12,12,lifetime_aggregate,107,194.87851965176847,1
nyc,3403,4 Ave & 9 St,20132,9917,10215,20132,40.6705135,-73.98876585,2019,2019,1,12,1,12,12,lifetime_aggregate,62,307.96741506060005,1
nyc,3404,7 St & 5 Ave,16058,7986,8072,16058,40.6704922,-73.98541675,2019,2019,1,12,1,12,12,lifetime_aggregate,46,286.46157678415744,1
nyc,3405,5 St & 6 Ave,13001,6526,6475,13001,40.6704836,-73.98208968,2019,2019,1,12,1,12,12,lifetime_aggregate,20,153.83432043688947,1
nyc,3407,Union St & Nevins St,19617,9668,9949,19617,40.67909799721684,-73.98765474557877,2019,2019,1,12,1,12,12,lifetime_aggregate,15,76.4642911760208,1
nyc,3408,Congress St & Clinton St,34092,16914,17178,34092,40.6881529,-73.99520919,2019,2019,1,12,1,12,12,lifetime_aggregate,25,73.3309867417576,1
nyc,3408.05,Ocean Ave & Crooke Ave,22975,11392,11583,22975,40.65326,-73.96172,2023,2025,2,12,7,12,30,lifetime_aggregate,79,343.8520130576714,1
nyc,3409,Bergen St & Smith St,73270,36011,37259,73270,40.6867443,-73.99063168,2019,2019,1,12,1,12,12,lifetime_aggregate,68,92.80742459396751,1
nyc,341,Stanton St & Mangin St,38953,19435,19518,38953,40.71782143,-73.97628939,2019,2019,1,12,1,12,12,lifetime_aggregate,6,15.403178189099682,1
nyc,3410,Dean St & Hoyt St,19874,9739,10135,19874,40.6864442,-73.98759104,2019,2019,1,12,1,12,12,lifetime_aggregate,44,221.39478715910232,1
nyc,3411,Bond St & Bergen St,24981,12439,12542,24981,40.6849668,-73.98620772,2019,2019,1,12,1,12,12,lifetime_aggregate,23,92.06997317961651,1
nyc,3412,Pacific St & Nevins St,22379,11176,11203,22379,40.6853761,-73.98302136,2019,2019,1,12,1,12,12,lifetime_aggregate,104,464.7213905893919,1
nyc,3413,Wyckoff St & 3 Ave,20745,10336,10409,20745,40.6827549,-73.98258555,2019,2019,1,12,1,12,12,lifetime_aggregate,51,245.84237165582067,1
nyc,3414,Bergen St & Flatbush Ave,31650,15741,15909,31650,40.680944723477296,-73.97567331790923,2019,2019,1,12,1,12,12,lifetime_aggregate,108,341.23222748815164,1
nyc,3415,Prospect Pl & 6 Ave,19672,9812,9860,19672,40.6793307,-73.97519523,2019,2019,1,12,1,12,12,lifetime_aggregate,70,355.83570557137045,1
nyc,3416,7 Ave & Park Pl,41328,20732,20596,41328,40.6776147,-73.97324283,2019,2019,1,11,2,12,11,lifetime_aggregate,101,244.38637243515294,1
nyc,3417,Baltic St & 5 Ave,30379,15038,15341,30379,40.6795766,-73.97854971,2019,2019,1,12,1,12,12,lifetime_aggregate,34,111.91941801902631,1
nyc,3418,Plaza St West & Flatbush Ave,37077,20467,16610,37077,40.6750207,-73.97111473,2019,2019,1,12,1,12,12,lifetime_aggregate,146,393.7751166491356,1
nyc,3419,Douglass St & 4 Ave,23935,11806,12129,23935,40.6792788,-73.98154004,2019,2019,1,12,1,12,12,lifetime_aggregate,38,158.76331731773553,1
nyc,342,Columbia St & Rivington St,46193,23175,23018,46193,40.71739973,-73.98016555,2019,2019,1,12,1,12,12,lifetime_aggregate,14,30.307622367025306,1
nyc,3420,Douglass St & 3 Ave,31654,15668,15986,31654,40.6802133,-73.98432695,2019,2019,1,12,1,12,12,lifetime_aggregate,30,94.77475200606558,1
nyc,3420.01,36 St & 4 Ave,48507,24080,24427,48507,40.654144,-74.00422,2023,2025,2,12,1,12,36,lifetime_aggregate,59,121.63192941224979,1
nyc,3422,Columbia St & Degraw St,22718,11253,11465,22718,40.6859296,-74.00242364,2019,2019,1,12,1,12,12,lifetime_aggregate,36,158.4646535786601,1
nyc,3423,West Drive & Prospect Park West,64540,32256,32284,64540,40.6610633719006,-73.97945255041122,2019,2019,1,12,1,12,12,lifetime_aggregate,29,44.93337465137899,1
nyc,3423.1,Clarkson Ave & E 40 St,673,36,637,673,40.65592,-73.94068,2025,2025,1,9,1,9,9,lifetime_aggregate,63,9361.06983655275,1
nyc,3423.10,Clarkson Ave & E 40 St,4462,2373,2089,4462,40.65592,-73.94068,2025,2025,1,12,1,12,12,lifetime_aggregate,63,1411.922904527118,1
nyc,3424,E 106 St & Lexington Ave,15684,7692,7992,15684,40.791976,-73.945993,2019,2019,1,12,1,12,12,lifetime_aggregate,73,465.44248916092835,1
nyc,3425,2 Ave & E 104 St,26227,13063,13164,26227,40.7892105,-73.94370784,2019,2019,1,12,1,12,12,lifetime_aggregate,49,186.83036565371563,1
nyc,3426.02,Prospect Ave & Vanderbilt St,20945,10409,10536,20945,40.653368,-73.976291,2023,2025,2,12,1,12,36,lifetime_aggregate,7,33.420864168059204,1
nyc,3427,Lafayette St & Jersey St,69695,34756,34939,69695,40.72430527250332,-73.99600982666016,2019,2019,1,7,1,7,7,lifetime_aggregate,44,63.132218954013915,1
nyc,3427,Lafayette St & Jersey St S,10244,5192,5052,10244,40.72430527250332,-73.99600982666016,2019,2019,1,1,8,8,1,lifetime_aggregate,44,429.5197188598204,1
nyc,3428.02,42 St & 1 Ave,3020,1490,1530,3020,40.654798,-74.014372,2025,2025,1,12,1,12,12,lifetime_aggregate,7,231.7880794701987,1
nyc,3428.04,2 Ave & 43 St,2544,1237,1307,2544,40.652928282817754,-74.01286483444377,2023,2023,1,12,1,12,12,lifetime_aggregate,21,825.4716981132075,1
nyc,3429,Hanson Pl & Ashland Pl,83023,41397,41626,83023,40.68506807308177,-73.97790759801863,2019,2019,1,12,1,12,12,lifetime_aggregate,200,240.89710080339182,1
nyc,343,Clinton Ave & Flushing Ave,18309,8605,9704,18309,40.69794,-73.96986848,2019,2019,1,12,1,12,12,lifetime_aggregate,43,234.85717406739855,1
nyc,3430,Richardson St & N Henry St,28104,14191,13913,28104,40.71907891179564,-73.94223690032959,2019,2019,1,12,1,12,12,lifetime_aggregate,10,35.58212354113294,1
nyc,3431,E 35 St & 3 Ave,5394,2704,2690,5394,40.746524,-73.977885,2019,2019,1,2,1,2,2,lifetime_aggregate,152,2817.945865776789,1
nyc,3431.02,New York Ave & Lenox Rd,21018,10499,10519,21018,40.65458,-73.94716,2023,2025,2,12,7,12,30,lifetime_aggregate,40,190.3130649919117,1
nyc,3432,NYCBS Depot - GOW,1345,215,1130,1345,40.66906013501107,-73.99463653564453,2019,2019,1,6,1,6,6,lifetime_aggregate,11,817.8438661710037,1
nyc,3434,W 88 St & West End Ave,20022,10208,9814,20022,40.79025417330419,-73.97718340158461,2019,2019,1,8,1,8,8,lifetime_aggregate,27,134.85166317051244,1
nyc,3435,Grand St & Elizabeth St,163864,81812,82052,163864,40.718822,-73.99596,2019,2019,1,12,1,12,12,lifetime_aggregate,72,43.938876141190256,1
nyc,3437,Riverside Dr & W 91 St,27641,14155,13486,27641,40.79313480986663,-73.97700369358063,2019,2019,1,12,1,12,12,lifetime_aggregate,8,28.942512933685464,1
nyc,3439.03,Bedford Ave & Clarkson Ave,38800,19322,19478,38800,40.65519,-73.9564,2023,2025,2,12,2,12,35,lifetime_aggregate,70,180.41237113402062,1
nyc,344,Monroe St & Bedford Ave,26364,13451,12913,26364,40.6851443,-73.95380904,2019,2019,1,12,1,12,12,lifetime_aggregate,73,276.8927325140343,1
nyc,3440,Fulton St & Adams St,63452,32118,31334,63452,40.69241829257847,-73.98949474096298,2019,2019,1,12,1,12,12,lifetime_aggregate,56,88.25568933997351,1
nyc,3441,10 Hudson Yards,8281,4131,4150,8281,40.752957,-74.00264,2019,2019,1,12,1,12,12,lifetime_aggregate,22,265.6683975365294,1
nyc,3443,W 52 St & 6 Ave,121034,58167,62867,121034,40.76132983124814,-73.97982001304626,2019,2019,1,12,1,12,12,lifetime_aggregate,113,93.3621957466497,1
nyc,3448.02,Parkside Ave & Ocean Ave,90728,45168,45560,90728,40.65485,-73.96217,2023,2025,2,12,6,12,31,lifetime_aggregate,126,138.87664227140462,1
nyc,3449,Eckford St & Engert Ave,12136,6068,6068,12136,40.72146256229816,-73.94800901412964,2019,2019,1,11,1,11,11,lifetime_aggregate,18,148.31905075807515,1
nyc,3451.01,34 St & 5 Ave,9060,4456,4604,9060,40.654098,-74.001131,2023,2025,2,12,1,12,36,lifetime_aggregate,15,165.56291390728478,1
nyc,3452,Bayard St & Leonard St,23474,11767,11707,23474,40.71915571696044,-73.94885390996933,2019,2019,1,12,1,12,12,lifetime_aggregate,19,80.94061514867514,1
nyc,3453,Devoe St & Lorimer St,33028,16476,16552,33028,40.71335226222875,-73.9491033554077,2019,2019,1,12,1,12,12,lifetime_aggregate,49,148.35896814823786,1
nyc,3454,Leonard St & Maujer St,21144,10691,10453,21144,40.7103685423523,-73.94705951213837,2019,2019,1,12,1,12,12,lifetime_aggregate,16,75.67158531971245,1
nyc,3454.01,Clarkson Ave & Troy Ave,5367,2633,2734,5367,40.65632593001374,-73.93647934687726,2023,2025,2,12,6,12,31,lifetime_aggregate,19,354.01527855412706,1
nyc,3456,Jackson St & Leonard St,8374,4222,4152,8374,40.71638031973561,-73.94821286201477,2019,2019,1,12,1,12,12,lifetime_aggregate,26,310.4848340100311,1
nyc,3457,E 58 St & Madison Ave,38244,19124,19120,38244,40.76302594280519,-73.97209525108337,2019,2019,1,10,1,12,12,lifetime_aggregate,112,292.8563957745006,1
nyc,3457.03,Prospect Park SW & Vanderbilt St,50912,25379,25533,50912,40.65482,-73.973217,2023,2025,2,12,1,12,36,lifetime_aggregate,12,23.570081709616595,1
nyc,3458,W 55 St & 6 Ave,26342,13152,13190,26342,40.76309387270797,-73.9783501625061,2019,2019,1,5,1,5,5,lifetime_aggregate,100,379.6218965909954,1
nyc,3459,E 53 St & 3 Ave,87250,43347,43903,87250,40.75763227739443,-73.96930575370789,2019,2019,1,11,1,11,11,lifetime_aggregate,105,120.34383954154727,1
nyc,346,Bank St & Hudson St,81842,40922,40920,81842,40.736528910904774,-74.00618029637468,2019,2019,1,12,1,12,12,lifetime_aggregate,34,41.54346179223381,1
nyc,3460.01,2 Ave & 36 St,36417,17231,19186,36417,40.65708876291131,-74.00870202715981,2020,2025,3,12,1,12,72,lifetime_aggregate,18,49.427465194826596,1
nyc,3460.01,2 Ave & 36 St - Citi Bike HQ at Industry City,11,6,5,11,40.65708866668485,-74.00870203971863,2020,2020,1,1,1,1,1,lifetime_aggregate,18,163636.36363636365,1
nyc,3460.02,36 St & 3 Ave,35768,17732,18036,35768,40.655716,-74.006664,2023,2025,2,12,1,12,36,lifetime_aggregate,148,413.77767837172894,1
nyc,3460.04,2 Av & 37 St,1459,638,821,1459,40.656326,-74.009627,2023,2023,1,10,1,10,10,lifetime_aggregate,16,1096.6415352981494,1
nyc,3460.04,2 Ave & 37 St,328,145,183,328,40.656326,-74.009627,2023,2023,1,2,10,11,2,lifetime_aggregate,16,4878.048780487805,1
nyc,3460.05,2 Ave & 39 St,4646,2199,2447,4646,40.65572216754553,-74.0100082748101,2023,2023,1,12,1,12,12,lifetime_aggregate,53,1140.7662505380972,1
nyc,3460.06,2 Ave & 37 St,2577,1165,1412,2577,40.65624,-74.00933,2025,2025,1,8,1,8,8,lifetime_aggregate,37,1435.778036476523,1
nyc,3461,Murray St & Greenwich St,86047,41803,44244,86047,40.71485150526252,-74.01122331619263,2019,2019,1,12,1,12,12,lifetime_aggregate,30,34.86466698432252,1
nyc,3462,E 44 St & 2 Ave,3930,1970,1960,3930,40.75118387463277,-73.97138714790344,2019,2019,1,2,1,2,2,lifetime_aggregate,103,2620.865139949109,1
nyc,3463,E 16 St & Irving Pl,85876,42807,43069,85876,40.735367055605394,-73.98797392845154,2019,2019,1,12,1,12,12,lifetime_aggregate,38,44.249848618938934,1
nyc,3463.01,Clarkson Ave & E 37 St,15514,7691,7823,15514,40.65577,-73.9432,2023,2025,2,12,6,12,31,lifetime_aggregate,29,186.9279360577543,1
nyc,3466,W 45 St & 6 Ave,5097,2533,2564,5097,40.75668720603179,-73.98257732391357,2019,2019,1,2,2,3,2,lifetime_aggregate,108,2118.893466745144,1
nyc,3466,W 45 St & 6 Ave -,6369,3166,3203,6369,40.75668720603179,-73.98257732391357,2019,2019,1,1,4,4,1,lifetime_aggregate,108,1695.7136128120585,1
nyc,3467,W Broadway & Spring St,22935,10243,12692,22935,40.72494672359416,-74.00165855884552,2019,2019,1,3,10,12,3,lifetime_aggregate,39,170.0457815565729,1
nyc,3467,W Broadway & Spring Street,84627,40046,44581,84627,40.72494672359416,-74.00165855884552,2019,2019,1,9,1,9,9,lifetime_aggregate,39,46.08458293452444,1
nyc,3469,India St & West St,23881,11856,12025,23881,40.73181401720966,-73.95995020866394,2019,2019,1,12,1,12,12,lifetime_aggregate,13,54.43658138268917,1
nyc,347,Greenwich St & W Houston St,121059,59378,61681,121059,40.728846,-74.008591,2019,2019,1,12,1,12,12,lifetime_aggregate,38,31.38965297912588,1
nyc,3472,W 15 St & 10 Ave,89733,43891,45842,89733,40.74275382865903,-74.00747358798981,2019,2019,1,12,1,12,12,lifetime_aggregate,59,65.75061571551157,1
nyc,3472.03,Clarkson Ave & Nostrand Ave,25553,12683,12870,25553,40.65550224542915,-73.94975152120034,2023,2025,2,12,4,12,33,lifetime_aggregate,63,246.54639376981177,1
nyc,3474,6 Ave & Spring St,10617,5287,5330,10617,40.7252556952547,-74.00412082672119,2019,2019,1,3,1,3,3,lifetime_aggregate,40,376.7542620325892,1
nyc,3477,39 St & 2 Ave - Citi Bike HQ at Industry City,6025,2843,3182,6025,40.65539977447831,-74.01062786579132,2019,2019,1,12,1,12,12,lifetime_aggregate,48,796.6804979253112,1
nyc,3478,2 Ave & 36 St - Citi Bike HQ at Industry City,11704,5349,6355,11704,40.65708866668485,-74.00870203971863,2019,2019,1,12,1,12,12,lifetime_aggregate,18,153.79357484620644,1
nyc,3479,Picnic Point,17007,8544,8463,17007,40.68512559515415,-74.02535319328308,2019,2019,1,6,5,10,6,lifetime_aggregate,0,0.0,1
nyc,3480.04,Parkside Ave & Flatbush Ave,43877,21916,21961,43877,40.65563,-73.95968,2023,2025,2,12,2,12,35,lifetime_aggregate,126,287.16639697335734,1
nyc,3486,Schermerhorn St & Bond St,50697,25249,25448,50697,40.688417427540834,-73.98451656103134,2019,2019,1,12,1,12,12,lifetime_aggregate,84,165.69027753121486,1
nyc,3486.02,Clarkson Ave & Utica Ave,8796,4351,4445,8796,40.65666,-73.93109,2023,2025,2,12,2,12,35,lifetime_aggregate,100,1136.8804001819008,1
nyc,3489,Gold St & Frankfort St,1115,559,556,1115,40.71069994631387,-74.00354146957397,2019,2019,1,1,1,1,1,lifetime_aggregate,26,2331.8385650224213,1
nyc,349,Rivington St & Ridge St,63399,32649,30750,63399,40.71850211,-73.98329859,2019,2019,1,12,1,12,12,lifetime_aggregate,40,63.092477799334375,1
nyc,3490,E 116 St & 2 Ave,10861,5357,5504,10861,40.796879,-73.937261,2019,2019,1,12,1,12,12,lifetime_aggregate,103,948.3472976705643,1
nyc,3491,E 118 St & 1 Ave,16850,8393,8457,16850,40.79747,-73.93504,2019,2019,1,12,1,12,12,lifetime_aggregate,70,415.4302670623145,1
nyc,3492,E 118 St & Park Ave,8602,4261,4341,8602,40.8005385,-73.9419949,2019,2019,1,12,1,12,12,lifetime_aggregate,83,964.891885607998,1
